24	-2.575758	33.186730	0.008912	0.032218	0.076176	0.133146	0.175735	0.166647	0.087271	-0.034077	-0.126163	-0.123727
25	-2.474747	35.393237	0.011470	0.039852	0.089939	0.148394	0.181004	0.150103	0.049147	-0.074026	-0.138528	-0.094447
26	-2.373737	37.667602	0.014615	0.048721	0.104676	0.162261	0.180950	0.126131	0.007607	-0.107343	-0.135698	-0.052891
27	-2.272727	40.007461	0.018436	0.058859	0.120033	0.173824	0.174690	0.095302	-0.034500	-0.130519	-0.117320	-0.004201
28	-2.171717	42.410410	0.023022	0.070256	0.135538	0.182102	0.161617	0.058842	-0.073877	-0.140751	-0.084949	0.045076
29	-2.070707	44.874011	0.028463	0.082840	0.150601	0.186123	0.141517	0.018643	-0.107077	-0.136393	-0.042064	0.087859
30	-1.969697	47.395782	0.034836	0.096469	0.164528	0.184993	0.114657	-0.022821	-0.130865	-0.117311	0.006208	0.117608
31	-1.868687	49.973202	0.042209	0.110920	0.176542	0.177990	0.081852	-0.062643	-0.142617	-0.085087	0.053659	0.129429
32	-1.767677	52.603706	0.050630	0.125886	0.185819	0.164646	0.044486	-0.097718	-0.140698	-0.043001	0.093812	0.121020
33	-1.666667	55.284690	0.060122	0.140976	0.191534	0.144831	0.004477	-0.125026	-0.124775	0.004228	0.120862	0.093249
34	-1.565657	58.013507	0.070677	0.155714	0.192911	0.118821	-0.035813	-0.141963	-0.096000	0.050935	0.130609	0.050237
35	-1.464646	60.787472	0.082251	0.169555	0.189290	0.087342	-0.073735	-0.146663	-0.057025	0.091209	0.121234	-0.001151
36	-1.363636	63.603860	0.094760	0.181901	0.180185	0.051575	-0.106555	-0.138270	-0.011815	0.119683	0.093736	-0.052343
37	-1.262626	66.459913	0.108073	0.192123	0.165346	0.013128	-0.131697	-0.117138	0.034720	0.132332	0.051960	-0.094499
38	-1.161616	69.352837	0.122019	0.199592	0.144805	-0.026036	-0.147001	-0.084904	0.077268	0.127130	0.002130	-0.120090
39	-1.060606	72.279803	0.136380	0.203712	0.118917	-0.063714	-0.150963	-0.044415	0.110754	0.104470	-0.048035	-0.124338
40	-0.959596	75.237957	0.150898	0.203957	0.088371	-0.097614	-0.142939	0.000492	0.131002	0.067228	-0.090529	-0.106207
41	-0.858586	78.224413	0.165282	0.199907	0.054183	-0.125526	-0.123274	0.045349	0.135324	0.020465	-0.118384	-0.068743
42	-0.757576	81.236261	0.179216	0.191279	0.017662	-0.145509	-0.093344	0.085519	0.122947	-0.029233	-0.126876	-0.018641
43	-0.656566	84.270569	0.192370	0.177958	-0.019649	-0.156061	-0.055488	0.116712	0.095197	-0.074690	-0.114409	0.034918
44	-0.555556	87.324383	0.204410	0.160017	-0.056053	-0.156276	-0.012841	0.135484	0.055408	-0.109204	-0.082880	0.081951
45	-0.454545	90.394733	0.215019	0.137727	-0.089804	-0.145949	0.030930	0.139674	0.008543	-0.127584	-0.037439	0.113566
46	-0.353535	93.478633	0.223901	0.111551	-0.119212	-0.125627	0.071962	0.128688	-0.039421	-0.126985	0.014323	0.123698
47	-0.252525	96.573084	0.230803	0.082139	-0.142758	-0.096599	0.106560	0.103614	-0.082278	-0.107392	0.063655	0.110329
48	-0.151515	99.675079	0.235522	0.050292	-0.159198	-0.060818	0.131566	0.067133	-0.114429	-0.071670	0.102147	0.075933
49	-0.050505	102.781602	0.237917	0.016935	-0.167647	-0.020761	0.144677	0.023235	-0.131641	-0.025154	0.123202	0.027034
50	0.050505	105.889636	0.237917	-0.016935	-0.167647	0.020761	0.144677	-0.023235	-0.131641	0.025154	0.123202	-0.027034
51	0.151515	108.996158	0.235522	-0.050292	-0.159198	0.060818	0.131566	-0.067133	-0.114429	0.071670	0.102147	-0.075933
52	0.252525	112.098152	0.230803	-0.082139	-0.142758	0.096599	0.106560	-0.103614	-0.082278	0.107392	0.063655	-0.110329
53	0.353535	115.192601	0.223901	-0.111551	-0.119212	0.125627	0.071962	-0.128688	-0.039421	0.126985	0.014323	-0.123698
54	0.454545	118.276498	0.215019	-0.137727	-0.089804	0.145949	0.030930	-0.139674	0.008543	0.127584	-0.037439	-0.113566
55	0.555556	121.346846	0.204410	-0.160017	-0.056053	0.156276	-0.012841	-0.135484	0.055408	0.109204	-0.082880	-0.081951
56	0.656566	124.400658	0.192370	-0.177958	-0.019649	0.156061	-0.055488	-0.116712	0.095197	0.074690	-0.114409	-0.034918
57	0.757576	127.434965	0.179216	-0.191279	0.017662	0.145509	-0.093344	-0.085519	0.122947	0.029233	-0.126876	0.018641
58	0.858586	130.446813	0.165282	-0.199907	0.054183	0.125526	-0.123274	-0.045349	0.135324	-0.020465	-0.118384	0.068743
59	0.959596	133.433272	0.150898	-0.203957	0.088371	0.097614	-0.142939	-0.000492	0.131002	-0.067228	-0.090529	0.106207
60	1.060606	136.391431	0.136380	-0.203712	0.118917	0.063714	-0.150963	0.044415	0.110754	-0.104470	-0.048035	0.124338
61	1.161616	139.318409	0.122019	-0.199592	0.144805	0.026036	-0.147001	0.084904	0.077268	-0.127130	0.002130	0.120090
62	1.262626	142.211348	0.108073	-0.192123	0.165346	-0.013128	-0.131697	0.117138	0.034720	-0.132332	0.051960	0.094499
63	1.363636	145.067426	0.094760	-0.181901	0.180185	-0.051575	-0.106555	0.138270	-0.011815	-0.119683	0.093736	0.052343
64	1.464646	147.883850	0.082251	-0.169555	0.189290	-0.087342	-0.073735	0.146663	-0.057025	-0.091209	0.121234	0.001151
65	1.565657	150.657863	0.070677	-0.155714	0.192911	-0.118821	-0.035813	0.141963	-0.096000	-0.050935	0.130609	-0.050237
66	1.666667	153.386745	0.060122	-0.140976	0.191534	-0.144831	0.004477	0.125026	-0.124775	-0.004228	0.120862	-0.093249
67	1.767677	156.067816	0.050630	-0.125886	0.185819	-0.164646	0.044486	0.097718	-0.140698	0.043001	0.093812	-0.121020
68	1.868687	158.698434	0.042209	-0.110920	0.176542	-0.177990	0.081852	0.062643	-0.142617	0.085087	0.053659	-0.129429
69	1.969697	161.276002	0.034836	-0.096469	0.164528	-0.184993	0.114657	0.022821	-0.130865	0.117311	0.006208	-0.117608
70	2.070707	163.797965	0.028463	-0.082840	0.150601	-0.186123	0.141517	-0.018643	-0.107077	0.136393	-0.042064	-0.087859
71	2.171717	166.261812	0.023022	-0.070256	0.135538	-0.182102	0.161617	-0.058842	-0.073877	0.140751	-0.084949	-0.045076
72	2.272727	168.665077	0.018436	-0.058859	0.120033	-0.173824	0.174690	-0.095302	-0.034500	0.130519	-0.117320	0.004201
73	2.373737	171.005337	0.014615	-0.048721	0.104676	-0.162261	0.180950	-0.126131	0.007607	0.107343	-0.135698	0.052891
74	2.474747	173.280216	0.011470	-0.039852	0.089939	-0.148394	0.181004	-0.150103	0.049147	0.074026	-0.138528	0.094447
75	2.575758	175.487376	0.008912	-0.032218	0.076176	-0.133146	0.175735	-0.166647	0.087271	0.034077	-0.126163	0.123727
76	2.676768	177.624521	0.006855	-0.025747	0.063625	-0.117339	0.166196	-0.175797	0.119771	-0.008751	-0.100603	0.137555
77	2.777778	179.689389	0.005221	-0.020340	0.052426	-0.101661	0.153500	-0.178078	0.145190	-0.050886	-0.065056	0.134934
78	2.878788	181.679743	0.003936	-0.015888	0.042628	-0.086656	0.138734	-0.174382	0.162825	-0.089273	-0.023408	0.116922
79	2.979798	183.593368	0.002938	-0.012271	0.034213	-0.072719	0.122889	-0.165830	0.172660	-0.121593	0.020301	0.086240
80	3.080808	185.428051	0.002171	-0.009372	0.027111	-0.060108	0.106816	-0.153642	0.175246	-0.146370	0.062342	0.046724
81	3.181818	187.181566	0.001589	-0.007079	0.021215	-0.048962	0.091200	-0.139024	0.171547	-0.162964	0.099644	0.002708
82	3.282828	188.851640	0.001151	-0.005289	0.016398	-0.039319	0.076549	-0.123089	0.162782	-0.171476	0.130002	-0.041551
83	3.383838	190.435918	0.000825	-0.003908	0.012521	-0.031139	0.063209	-0.106790	0.150272	-0.172606	0.152150	-0.082343
84	3.484848	191.931891	0.000586	-0.002857	0.009446	-0.024329	0.051376	-0.090895	0.135316	-0.167466	0.165712	-0.116817
85	3.585859	193.336807	0.000412	-0.002065	0.007042	-0.018756	0.041126	-0.075974	0.119097	-0.157405	0.171074	-0.143139
86	3.686869	194.647504	0.000287	-0.001477	0.005188	-0.014272	0.032436	-0.062411	0.102618	-0.143844	0.169191	-0.160493
87	3.787879	195.860143	0.000198	-0.001046	0.003778	-0.010721	0.025215	-0.050420	0.086667	-0.128139	0.161387	-0.168973
88	3.888889	196.969726	0.000135	-0.000732	0.002720	-0.007952	0.019327	-0.040082	0.071817	-0.111494	0.149153	-0.169384
89	3.989899	197.968330	0.000091	-0.000507	0.001935	-0.005825	0.014609	-0.031367	0.058437	-0.094893	0.133982	-0.163020
90	4.090909	198.852314	0.000061	-0.000348	0.001362	-0.004214	0.010892	-0.024172	0.046717	-0.079087	0.117238	-0.151434
91	4.191919	199.522755	0.000040	-0.000236	0.000947	-0.003011	0.008011	-0.018347	0.036706	-0.064589	0.100075	-0.136233
92	4.292929	200.381100	0.000026	-0.000158	0.000651	-0.002124	0.005812	-0.013714	0.028345	-0.051698	0.083392	-0.118919
93	4.393939	200.445586	0.000017	-0.000105	0.000442	-0.001480	0.004157	-0.010090	0.021501	-0.040537	0.067823	-0.100780
94	4.494949	202.069091	0.000011	-0.000069	0.000297	-0.001016	0.002927	-0.007297	0.015996	-0.031089	0.053756	-0.082826
95	4.595960	202.069136	0.000007	-0.000044	0.000196	-0.000686	0.002024	-0.005170	0.011631	-0.023233	0.041362	-0.065768
96	4.696970	204.434996	0.000004	-0.000028	0.000127	-0.000453	0.001364	-0.003563	0.008202	-0.016780	0.030634	-0.050026
97	4.797980	204.435098	0.000003	-0.000017	0.000079	-0.000288	0.000882	-0.002348	0.005509	-0.011498	0.021429	-0.035753
98	4.898990	207.817817	0.000001	-0.000010	0.000046	-0.000168	0.000523	-0.001413	0.003365	-0.007129	0.013493	-0.022874
